"site","countUndamagedFruitNumberPerPlant","countDamagedFruitNumberPerPlant","permanentPlot","year"
"BR",17,0,0,2014
"BR",4,15,0,2014
"BR",6,0,0,2014
"BR",12,3,0,2014
"BR",4,14,0,2014
"BR",6,8,0,2014
"BR",2,4,0,2014
"BR",9,4,0,2014
"BR",4,0,0,2014
"BR",7,0,0,2014
"BR",32,0,0,2014
"BR",28,5,0,2014
"BR",5,1,0,2014
"BR",18,4,0,2014
"BR",17,5,0,2014
"BR",6,5,0,2014
"BR",23,0,0,2014
"BR",11,8,0,2014
"BR",10,4,0,2014
"BR",0,9,0,2014
"BR",1,6,0,2014
"BR",28,0,0,2014
"BR",25,3,0,2014
"BR",8,3,0,2014
"BR",0,9,0,2014
"BR",5,5,0,2014
"BR",12,5,0,2014
"BR",4,5,0,2014
"BR",6,0,0,2014
"BR",3,1,0,2014
"BR",4,0,0,2014
"BR",3,5,0,2014
"BR",10,0,0,2014
"BR",23,4,0,2014
"BR",4,0,0,2014
"BR",5,0,0,2014
"BR",14,0,0,2014
"BR",4,1,0,2014
"BR",7,7,0,2014
"BR",5,4,0,2014
"BR",35,0,0,2014
"BR",3,0,0,2014
"BR",0,1,0,2014
"BR",0,3,0,2014
"BR",4,1,0,2014
"BR",15,3,0,2014
"BR",8,1,0,2014
"BR",5,4,0,2014
"BR",26,0,0,2014
"BR",16,0,0,2014
"BR",10,5,0,2014
"BR",18,1,0,2014
"BR",10,1,0,2014
"BR",3,1,0,2014
"BR",3,0,0,2014
"BR",9,1,0,2014
"BR",5,1,0,2014
"BR",43,1,0,2014
"BR",41,4,0,2014
"BR",29,6,0,2014
"BR",11,0,0,2014
"BR",15,2,0,2014
"BR",28,0,0,2014
"BR",13,4,0,2014
"BR",18,5,0,2014
"BR",9,1,0,2014
"BR",7,0,0,2014
"BR",1,0,0,2014
"BR",5,0,0,2014
"BR",24,0,0,2014
"BR",1,2,0,2014
"BR",12,0,0,2014
"BR",2,2,0,2014
"CF",10,0,1,2014
"CF",4,0,1,2014
"CF",4,0,1,2014
"CF",7,0,1,2014
"CF",1,1,1,2014
"CF",0,2,1,2014
"CF",0,1,1,2014
"CF",3,2,1,2014
"CF",1,0,1,2014
"CF",1,0,1,2014
"CF",1,0,1,2014
"CF",1,0,1,2014
"CF",4,2,0,2014
"CF",10,0,0,2014
"CF",3,6,0,2014
"CF",52,0,0,2014
"CF",27,6,0,2014
"CF",15,2,0,2014
"CF",11,1,0,2014
"CF",0,7,0,2014
"CF",19,11,0,2014
"CF",2,8,0,2014
"CF",42,9,0,2014
"CF",13,12,0,2014
"CF",8,5,0,2014
"CF",1,14,0,2014
"CF",4,2,0,2014
"CF",12,5,0,2014
"CF",38,8,0,2014
"CF",2,2,0,2014
"CF",2,2,0,2014
"CF",10,4,0,2014
"CF",7,2,0,2014
"CF",0,6,0,2014
"CF",9,4,0,2014
"CF",0,5,0,2014
"CF",4,3,0,2014
"CF",1,4,0,2014
"CF",3,1,0,2014
"CF",4,7,0,2014
"CF",10,5,0,2014
"CF",0,37,0,2014
"CF",0,19,0,2014
"CF",1,5,0,2014
"CF",0,29,0,2014
"CF",1,17,0,2014
"CF",0,18,0,2014
"CF",0,30,0,2014
"CF",2,4,0,2014
"CF",0,7,0,2014
"CF",0,6,0,2014
"CF",0,9,0,2014
"CF",0,6,0,2014
"CF",0,13,0,2014
"CF",3,3,0,2014
"CF",1,2,0,2014
"CF",1,14,0,2014
"CF",0,4,0,2014
"CF",6,3,0,2014
"CF",4,6,0,2014
"CF",6,10,0,2014
"CF",0,8,0,2014
"CF",23,19,0,2014
"CF",15,0,0,2014
"CF",2,10,0,2014
"CF",17,13,0,2014
"CF",7,5,0,2014
"CF",6,3,0,2014
"CF",3,2,0,2014
"CF",4,2,0,2014
"CF",1,3,0,2014
"CF",2,2,0,2014
"CF",37,12,0,2014
"CF",11,8,0,2014
"CF",2,3,0,2014
"CF",11,4,0,2014
"CF",28,16,0,2014
"CF",5,8,0,2014
"CF",16,4,0,2014
"CF",4,8,0,2014
"CF",20,1,0,2014
"CF",5,2,0,2014
"CF",3,2,0,2014
"CF",6,7,0,2014
"CF",4,9,0,2014
"CF",1,0,0,2014
"CF",0,1,0,2014
"CF",0,1,0,2014
"CF",0,11,0,2014
"CF",0,3,0,2014
"CF",0,2,0,2014
"CF",0,4,0,2014
"CF",3,9,0,2014
"CF",6,3,0,2014
"CF",1,12,0,2014
"CF",0,4,0,2014
"CF",12,24,0,2014
"CF",2,15,0,2014
"CF",2,11,0,2014
"CF",5,0,0,2014
"CF",1,1,0,2014
"CF",4,0,0,2014
"CF",10,1,0,2014
"CF",17,1,0,2014
"CF",1,0,0,2014
"CF",8,5,0,2014
"CF",1,2,0,2014
"CF",19,2,0,2014
"CF",10,0,0,2014
"CF",7,4,0,2014
"CF",14,1,0,2014
"CF",0,1,0,2014
"CF",4,11,0,2014
"CF",25,0,0,2014
"CP3",10,0,1,2014
"CP3",28,0,0,2014
"CP3",16,1,0,2014
"CP3",22,0,0,2014
"CP3",22,0,0,2014
"CP3",7,0,0,2014
"CP3",24,0,0,2014
"CP3",20,0,0,2014
"CP3",7,0,0,2014
"CP3",8,0,0,2014
"CP3",24,0,0,2014
"CP3",22,0,0,2014
"CP3",8,0,0,2014
"CP3",2,0,0,2014
"CP3",2,0,0,2014
"CP3",9,0,0,2014
"CP3",7,0,0,2014
"CP3",8,1,0,2014
"CP3",7,0,0,2014
"CP3",3,0,0,2014
"CP3",6,0,0,2014
"CP3",11,0,0,2014
"CP3",5,0,0,2014
"CP3",12,0,0,2014
"CP3",8,0,0,2014
"CP3",11,0,0,2014
"CP3",6,0,0,2014
"CP3",4,0,0,2014
"CP3",7,0,0,2014
"CP3",6,0,0,2014
"CP3",36,1,0,2014
"CP3",28,3,0,2014
"CP3",29,0,0,2014
"CP3",8,0,0,2014
"CP3",12,0,0,2014
"CP3",6,0,0,2014
"CP3",24,0,0,2014
"CP3",3,0,0,2014
"CP3",23,0,0,2014
"CP3",20,0,0,2014
"CP3",6,0,0,2014
"CP3",10,0,0,2014
"CP3",10,0,0,2014
"CP3",3,0,0,2014
"CP3",22,0,0,2014
"CP3",15,0,0,2014
"CP3",9,0,0,2014
"CP3",12,0,0,2014
"CP3",4,0,0,2014
"CP3",3,0,0,2014
"CP3",10,0,0,2014
"CP3",17,0,0,2014
"CP3",6,2,0,2014
"CP3",3,3,0,2014
"CP3",6,0,0,2014
"CP3",18,8,0,2014
"CP3",58,0,0,2014
"CP3",7,0,0,2014
"CP3",16,1,0,2014
"CP3",36,0,0,2014
"CP3",16,3,0,2014
"CP3",73,0,0,2014
"CP3",13,0,0,2014
"CP3",11,0,0,2014
"CP3",9,0,0,2014
"CP3",38,0,0,2014
"CP3",44,0,0,2014
"CP3",65,2,0,2014
"CP3",28,10,0,2014
"CP3",8,1,0,2014
"CP3",51,0,0,2014
"CP3",9,0,0,2014
"CP3",14,0,0,2014
"CP3",46,0,0,2014
"CP3",12,2,0,2014
"CP3",10,3,0,2014
"CP3",1,7,0,2014
"CP3",3,12,0,2014
"CP3",26,0,0,2014
"CP3",43,0,0,2014
"CP3",30,0,0,2014
"CP3",50,0,0,2014
"CP3",18,0,0,2014
"CP3",14,1,0,2014
"CP3",9,2,0,2014
"CP3",19,0,0,2014
"CP3",5,2,0,2014
"CP3",21,3,0,2014
"DEM",5,1,1,2014
"DEM",7,0,1,2014
"DEM",3,0,1,2014
"DEM",63,2,0,2014
"DEM",6,0,0,2014
"DEM",25,1,0,2014
"DEM",20,2,0,2014
"DEM",30,6,0,2014
"DEM",3,0,0,2014
"DEM",9,0,0,2014
"DEM",8,0,0,2014
"DEM",11,0,0,2014
"DEM",5,0,0,2014
"DEM",11,2,0,2014
"DEM",26,4,0,2014
"DEM",6,0,0,2014
"DEM",9,0,0,2014
"DEM",6,2,0,2014
"DEM",2,9,0,2014
"DEM",6,3,0,2014
"DEM",17,0,0,2014
"DEM",13,0,0,2014
"DEM",10,0,0,2014
"DEM",7,1,0,2014
"DEM",5,0,0,2014
"DEM",18,4,0,2014
"DEM",28,8,0,2014
"DEM",9,2,0,2014
"DEM",7,0,0,2014
"DEM",11,0,0,2014
"DEM",4,3,0,2014
"DEM",34,6,0,2014
"DEM",18,3,0,2014
"DEM",27,0,0,2014
"DEM",22,10,0,2014
"DEM",12,5,0,2014
"DEM",6,0,0,2014
"DEM",34,5,0,2014
"DEM",8,0,0,2014
"DEM",10,5,0,2014
"DEM",27,2,0,2014
"DEM",4,0,0,2014
"DEM",15,10,0,2014
"DEM",7,2,0,2014
"DEM",4,2,0,2014
"DEM",14,5,0,2014
"DLW",42,3,0,2014
"DLW",7,0,0,2014
"DLW",20,0,0,2014
"DLW",6,0,0,2014
"DLW",5,0,0,2014
"DLW",27,2,0,2014
"DLW",31,0,0,2014
"DLW",35,0,0,2014
"DLW",16,1,0,2014
"DLW",14,0,0,2014
"DLW",10,0,0,2014
"DLW",18,0,0,2014
"DLW",15,0,0,2014
"DLW",14,0,0,2014
"DLW",5,0,0,2014
"DLW",16,0,0,2014
"DLW",9,0,0,2014
"DLW",14,2,0,2014
"DLW",21,0,0,2014
"DLW",53,0,0,2014
"DLW",32,3,0,2014
"DLW",3,0,0,2014
"DLW",11,0,0,2014
"DLW",17,0,0,2014
"DLW",3,0,0,2014
"DLW",5,0,0,2014
"DLW",25,0,0,2014
"DLW",5,0,0,2014
"DLW",10,0,0,2014
"DLW",29,2,0,2014
"DLW",48,0,0,2014
"DLW",18,2,0,2014
"DLW",5,0,0,2014
"DLW",10,0,0,2014
"DLW",32,0,0,2014
"EC",17,0,1,2014
"EC",55,0,0,2014
"EC",19,0,0,2014
"EC",6,0,0,2014
"EC",15,0,0,2014
"EC",39,0,0,2014
"EC",23,1,0,2014
"EC",15,1,0,2014
"EC",9,0,0,2014
"EC",10,0,0,2014
"EC",11,0,0,2014
"EC",7,0,0,2014
"EC",10,0,0,2014
"EC",11,0,0,2014
"EC",2,0,0,2014
"EC",6,0,0,2014
"EC",12,0,0,2014
"EC",26,0,0,2014
"EC",14,0,0,2014
"EC",7,0,0,2014
"EC",17,2,0,2014
"EC",16,0,0,2014
"EC",9,0,0,2014
"EC",25,0,0,2014
"EC",8,0,0,2014
"EC",10,0,0,2014
"EC",11,0,0,2014
"EC",36,0,0,2014
"EC",13,0,0,2014
"EC",36,1,0,2014
"EC",9,0,0,2014
"EC",8,0,0,2014
"EC",15,0,0,2014
"EC",32,0,0,2014
"EC",11,0,0,2014
"EC",9,2,0,2014
"EC",2,23,0,2014
"EC",7,0,0,2014
"EC",16,5,0,2014
"EC",29,3,0,2014
"EC",16,0,0,2014
"EC",22,16,0,2014
"FR",4,0,1,2014
"FR",36,0,1,2014
"FR",11,4,1,2014
"FR",4,0,1,2014
"FR",9,4,0,2014
"FR",6,7,0,2014
"FR",12,0,0,2014
"FR",10,1,0,2014
"FR",9,0,0,2014
"FR",2,3,0,2014
"FR",6,1,0,2014
"FR",5,1,0,2014
"FR",8,6,0,2014
"FR",3,1,0,2014
"FR",3,1,0,2014
"FR",5,0,0,2014
"FR",6,1,0,2014
"FR",1,0,0,2014
"FR",6,6,0,2014
"FR",10,0,0,2014
"FR",0,2,0,2014
"FR",5,0,0,2014
"FR",1,0,0,2014
"FR",9,4,0,2014
"FR",7,0,0,2014
"FR",4,0,0,2014
"FR",4,0,0,2014
"FR",4,2,0,2014
"FR",4,0,0,2014
"FR",17,0,0,2014
"FR",3,1,0,2014
"FR",2,0,0,2014
"FR",12,0,0,2014
"FR",7,0,0,2014
"FR",7,4,0,2014
"FR",10,0,0,2014
"FR",7,4,0,2014
"FR",7,0,0,2014
"FR",3,0,0,2014
"FR",1,6,0,2014
"FR",12,4,0,2014
"FR",1,2,0,2014
"FR",6,1,0,2014
"FR",3,0,0,2014
"FR",2,0,0,2014
"FR",4,1,0,2014
"FR",36,0,0,2014
"FR",10,0,0,2014
"FR",13,1,0,2014
"FR",12,0,0,2014
"FR",16,4,0,2014
"FR",13,3,0,2014
"FR",8,2,0,2014
"FR",49,1,0,2014
"FR",11,0,0,2014
"FR",5,0,0,2014
"FR",5,1,0,2014
"FR",19,0,0,2014
"FR",7,0,0,2014
"GCN",1,0,1,2014
"GCN",1,0,1,2014
"GCN",1,0,1,2014
"GCN",2,0,1,2014
"GCN",2,0,1,2014
"GCN",1,0,1,2014
"GCN",1,0,1,2014
"GCN",13,0,0,2014
"GCN",11,0,0,2014
"GCN",21,0,0,2014
"GCN",6,0,0,2014
"GCN",18,0,0,2014
"GCN",13,0,0,2014
"GCN",51,0,0,2014
"GCN",14,0,0,2014
"GCN",46,0,0,2014
"GCN",11,0,0,2014
"GCN",15,0,0,2014
"GCN",17,0,0,2014
"GCN",37,0,0,2014
"GCN",36,0,0,2014
"GCN",4,0,0,2014
"GCN",6,0,0,2014
"GCN",15,0,0,2014
"GCN",8,0,0,2014
"GCN",10,0,0,2014
"GCN",6,0,0,2014
"GCN",8,0,0,2014
"GCN",6,0,0,2014
"GCN",21,0,0,2014
"GCN",5,0,0,2014
"GCN",6,0,0,2014
"GCN",4,0,0,2014
"GCN",9,0,0,2014
"GCN",7,0,0,2014
"GCN",11,0,0,2014
"GCN",4,0,0,2014
"GCN",3,0,0,2014
"GCN",13,0,0,2014
"GCN",19,0,0,2014
"GCN",2,0,0,2014
"GCN",6,0,0,2014
"KYE",15,0,1,2014
"KYE",3,0,0,2014
"KYE",13,0,0,2014
"KYE",5,0,0,2014
"KYE",1,0,0,2014
"KYE",9,0,0,2014
"KYE",4,0,0,2014
"KYE",4,0,0,2014
"KYE",0,1,0,2014
"KYE",18,0,0,2014
"KYE",7,0,0,2014
"KYE",4,0,0,2014
"KYE",3,0,0,2014
"KYE",7,0,0,2014
"KYE",13,0,0,2014
"KYE",4,0,0,2014
"KYE",3,3,0,2014
"KYE",2,0,0,2014
"KYE",1,5,0,2014
"KYE",12,1,0,2014
"KYE",5,1,0,2014
"KYE",6,2,0,2014
"KYE",3,0,0,2014
"KYE",3,0,0,2014
"KYE",5,0,0,2014
"KYE",0,4,0,2014
"KYE",0,1,0,2014
"KYE",6,0,0,2014
"KYE",4,0,0,2014
"KYE",0,2,0,2014
"KYE",5,0,0,2014
"KYE",7,0,0,2014
"KYE",2,0,0,2014
"KYE",3,0,0,2014
"KYE",1,0,0,2014
"KYE",0,1,0,2014
"KYE",8,0,0,2014
"KYE",2,0,0,2014
"KYE",2,0,0,2014
"KYE",7,0,0,2014
"KYE",7,0,0,2014
"KYE",17,0,0,2014
"KYE",3,1,0,2014
"KYE",24,1,0,2014
"KYE",2,0,0,2014
"KYE",1,1,0,2014
"KYE",0,5,0,2014
"KYE",0,3,0,2014
"KYE",3,0,0,2014
"KYE",2,0,0,2014
"KYE",7,1,0,2014
"KYE",5,0,0,2014
"KYE",7,0,0,2014
"KYE",16,3,0,2014
"KYE",10,14,0,2014
"KYE",10,17,0,2014
"KYE",1,0,0,2014
"KYE",0,5,0,2014
"KYE",0,4,0,2014
"KYE",4,3,0,2014
"KYE",5,0,0,2014
"KYE",4,0,0,2014
"KYE",4,0,0,2014
"KYE",2,0,0,2014
"KYE",5,0,0,2014
"KYE",6,0,0,2014
"KYE",6,3,0,2014
"KYE",4,0,0,2014
"KYE",3,7,0,2014
"KYE",3,1,0,2014
"KYE",2,0,0,2014
"KYE",4,27,0,2014
"KYE",29,3,0,2014
"KYE",10,2,0,2014
"KYE",23,3,0,2014
"KYE",1,0,0,2014
"KYE",5,0,0,2014
"KYE",6,0,0,2014
"KYE",6,0,0,2014
"KYE",2,0,0,2014
"KYE",14,3,0,2014
"KYE",10,1,0,2014
"KYE",1,0,0,2014
"KYE",1,0,0,2014
"KYE",4,2,0,2014
"KYE",18,1,0,2014
"KYE",11,5,0,2014
"KYE",7,2,0,2014
"KYE",2,0,0,2014
"KYE",10,4,0,2014
"KYE",10,1,0,2014
"KYE",10,3,0,2014
"KYE",9,0,0,2014
"KYE",5,1,0,2014
"KYE",10,0,0,2014
"KYE",14,0,0,2014
"KYE",8,0,0,2014
"KYE",5,0,0,2014
"KYE",0,3,0,2014
"KYE",5,0,0,2014
"KYE",2,0,0,2014
"KYE",0,5,0,2014
"KYE",0,1,0,2014
"KYE",0,3,0,2014
"KYE",3,0,0,2014
"KYE",3,0,0,2014
"KYE",2,1,0,2014
"KYE",0,1,0,2014
"KYE",2,5,0,2014
"KYE",2,0,0,2014
"KYE",2,1,0,2014
"KYE",0,2,0,2014
"KYE",1,0,0,2014
"KYE",10,0,0,2014
"KYE",2,0,0,2014
"KYE",27,13,0,2014
"KYE",10,0,0,2014
"KYE",12,4,0,2014
"KYE",20,21,0,2014
"KYE",6,0,0,2014
"KYE",6,0,0,2014
"KYE",16,0,0,2014
"KYE",6,0,0,2014
"KYE",7,0,0,2014
"KYE",4,0,0,2014
"KYE",5,0,0,2014
"KYE",2,3,0,2014
"KYE",17,2,0,2014
"KYE",5,0,0,2014
"KYE",11,0,0,2014
"KYE",7,0,0,2014
"KYE",0,1,0,2014
"KYE",8,0,0,2014
"KYE",1,0,0,2014
"KYE",2,0,0,2014
"KYE",4,0,0,2014
"LCE",4,0,0,2014
"LCE",5,0,0,2014
"LCE",4,1,0,2014
"LCE",1,0,0,2014
"LCE",12,0,0,2014
"LCE",4,0,0,2014
"LCE",3,0,0,2014
"LCE",8,0,0,2014
"LCE",3,0,0,2014
"LCE",3,0,0,2014
"LCE",15,0,0,2014
"LCE",5,0,0,2014
"LCE",5,0,0,2014
"LCE",0,5,0,2014
"LCE",12,1,0,2014
"LCE",0,2,0,2014
"LCE",4,0,0,2014
"LCE",4,0,0,2014
"LCE",2,0,0,2014
"LCE",2,0,0,2014
"LCE",4,0,0,2014
"LCE",3,0,0,2014
"LCE",2,0,0,2014
"LCE",7,0,0,2014
"LCE",5,0,0,2014
"LCE",3,0,0,2014
"LCE",3,0,0,2014
"LCE",4,0,0,2014
"LCE",4,0,0,2014
"LCE",2,1,0,2014
"LCE",2,0,0,2014
"LCE",5,0,0,2014
"LCE",23,0,0,2014
"LCE",4,0,0,2014
"LCE",3,0,0,2014
"LCE",4,0,0,2014
"LCE",0,2,0,2014
"LCE",1,0,0,2014
"LCE",5,0,0,2014
"LCE",4,0,0,2014
"LCE",4,0,0,2014
"LCE",2,1,0,2014
"LCE",3,0,0,2014
"LCE",18,0,0,2014
"LCE",2,0,0,2014
"LCE",4,0,0,2014
"LCE",16,0,0,2014
"LCE",5,0,0,2014
"LCE",5,0,0,2014
"LCE",3,0,0,2014
"LCE",3,0,0,2014
"LCE",1,5,0,2014
"LCE",1,5,0,2014
"LCW",NA,NA,0,2014
"LO",4,0,1,2014
"LO",4,0,1,2014
"LO",17,5,0,2014
"LO",5,0,0,2014
"LO",11,0,0,2014
"LO",9,0,0,2014
"LO",8,0,0,2014
"LO",7,0,0,2014
"LO",9,0,0,2014
"LO",5,0,0,2014
"LO",4,1,0,2014
"LO",9,0,0,2014
"LO",8,0,0,2014
"LO",7,0,0,2014
"LO",8,0,0,2014
"LO",2,0,0,2014
"LO",15,0,0,2014
"LO",7,0,0,2014
"LO",22,1,0,2014
"LO",8,0,0,2014
"LO",11,0,0,2014
"LO",8,3,0,2014
"LO",5,0,0,2014
"LO",1,0,0,2014
"LO",6,0,0,2014
"LO",1,1,0,2014
"LO",2,0,0,2014
"LO",11,1,0,2014
"LO",6,0,0,2014
"LO",8,0,0,2014
"LO",3,0,0,2014
"LO",5,0,0,2014
"LO",2,0,0,2014
"LO",4,2,0,2014
"LO",6,0,0,2014
"LO",2,0,0,2014
"LO",3,0,0,2014
"LO",3,0,0,2014
"LO",4,0,0,2014
"LO",2,2,0,2014
"LO",7,0,0,2014
"LO",4,0,0,2014
"LO",5,0,0,2014
"LO",2,0,0,2014
"LO",3,0,0,2014
"LO",3,1,0,2014
"LO",4,0,0,2014
"LO",4,0,0,2014
"MC",9,0,1,2014
"MC",0,9,1,2014
"MC",1,1,1,2014
"MC",15,0,0,2014
"MC",22,0,0,2014
"MC",13,2,0,2014
"MC",20,0,0,2014
"MC",37,0,0,2014
"MC",15,0,0,2014
"MC",5,1,0,2014
"MC",10,0,0,2014
"MC",25,0,0,2014
"MC",11,0,0,2014
"MC",10,0,0,2014
"MC",1,15,0,2014
"MC",10,0,0,2014
"MC",1,2,0,2014
"MC",7,0,0,2014
"MC",8,0,0,2014
"MC",15,0,0,2014
"MC",8,0,0,2014
"MC",2,0,0,2014
"MC",8,0,0,2014
"MC",22,0,0,2014
"MC",18,0,0,2014
"MC",13,0,0,2014
"MC",2,0,0,2014
"MC",38,0,0,2014
"MC",8,1,0,2014
"MC",19,0,0,2014
"MC",7,0,0,2014
"MC",21,0,0,2014
"MC",10,2,0,2014
"MC",26,0,0,2014
"MC",12,0,0,2014
"MC",11,0,0,2014
"MC",14,1,0,2014
"MC",26,0,0,2014
"MC",8,5,0,2014
"MC",10,0,0,2014
"MC",12,4,0,2014
"MC",10,0,0,2014
"MC",7,0,0,2014
"MC",8,0,0,2014
"MC",13,0,0,2014
"MC",1,8,0,2014
"MC",1,15,0,2014
"MC",13,5,0,2014
"MC",10,0,0,2014
"MC",20,0,0,2014
"MC",27,0,0,2014
"MC",5,0,0,2014
"MC",4,0,0,2014
"MC",3,1,0,2014
"MC",20,2,0,2014
"MC",27,0,0,2014
"MC",14,0,0,2014
"MC",15,0,0,2014
"MC",17,1,0,2014
"MC",9,0,0,2014
"MC",2,2,0,2014
"MC",40,1,0,2014
"MC",28,0,0,2014
"MC",5,0,0,2014
"MC",9,2,0,2014
"MC",9,1,0,2014
"MC",0,3,0,2014
"MC",17,1,0,2014
"MC",9,0,0,2014
"MC",4,0,0,2014
"MC",10,0,0,2014
"MC",6,0,0,2014
"MC",23,0,0,2014
"MC",2,0,0,2014
"MC",14,3,0,2014
"MC",34,0,0,2014
"MC",36,5,0,2014
"OKRE",2,2,1,2014
"OKRE",6,0,1,2014
"OKRE",2,2,1,2014
"OKRE",37,0,0,2014
"OKRE",17,0,0,2014
"OKRE",24,2,0,2014
"OKRE",3,0,0,2014
"OKRE",10,0,0,2014
"OKRE",20,0,0,2014
"OKRE",35,4,0,2014
"OKRE",3,0,0,2014
"OKRE",18,0,0,2014
"OKRE",17,8,0,2014
"OKRE",6,6,0,2014
"OKRE",11,0,0,2014
"OKRE",8,6,0,2014
"OKRE",9,0,0,2014
"OKRE",4,0,0,2014
"OKRE",6,0,0,2014
"OKRE",3,0,0,2014
"OKRE",3,0,0,2014
"OKRE",0,2,0,2014
"OKRE",3,0,0,2014
"OKRE",11,0,0,2014
"OKRE",6,0,0,2014
"OKRE",3,0,0,2014
"OKRE",21,0,0,2014
"OKRE",10,0,0,2014
"OKRE",23,0,0,2014
"OKRE",2,2,0,2014
"OKRE",19,0,0,2014
"OKRW",10,6,0,2014
"OKRW",11,7,0,2014
"OKRW",15,0,0,2014
"OKRW",10,3,0,2014
"OKRW",6,1,0,2014
"OKRW",19,0,0,2014
"OKRW",15,0,0,2014
"OKRW",4,0,0,2014
"OSR",4,0,1,2014
"OSR",8,0,0,2014
"OSR",8,0,0,2014
"OSR",19,0,0,2014
"OSR",4,0,0,2014
"OSR",10,0,0,2014
"OSR",23,2,0,2014
"OSR",4,0,0,2014
"OSR",6,0,0,2014
"OSR",5,0,0,2014
"OSR",45,0,0,2014
"OSR",18,0,0,2014
"OSR",15,0,0,2014
"OSR",19,0,0,2014
"OSR",8,0,0,2014
"OSR",10,0,0,2014
"OSR",12,0,0,2014
"OSR",2,8,0,2014
"OSR",15,0,0,2014
"OSR",12,1,0,2014
"OSR",10,0,0,2014
"OSR",2,0,0,2014
"OSR",8,0,0,2014
"OSR",15,0,0,2014
"OSR",13,0,0,2014
"OSR",6,0,0,2014
"OSR",10,0,0,2014
"OSR",7,0,0,2014
"OSR",3,0,0,2014
"OSR",4,0,0,2014
"OSR",1,0,0,2014
"OSR",12,5,0,2014
"OSR",11,0,0,2014
"OSR",10,0,0,2014
"OSR",20,0,0,2014
"OSR",51,0,0,2014
"OSR",14,0,0,2014
"OSR",34,0,0,2014
"OSR",10,0,0,2014
"OSR",39,0,0,2014
"OSR",11,0,0,2014
"OSR",33,0,0,2014
"OSR",13,0,0,2014
"OSR",6,0,0,2014
"OSR",9,0,0,2014
"OSR",9,0,0,2014
"OSR",2,0,0,2014
"OSR",2,0,0,2014
"OSR",7,0,0,2014
"OSR",10,0,0,2014
"OSR",17,0,0,2014
"OSR",1,1,0,2014
"OSR",10,0,0,2014
"OSR",59,0,0,2014
"OSR",50,0,0,2014
"OSR",26,0,0,2014
"OSR",23,0,0,2014
"OSR",29,2,0,2014
"OSR",31,0,0,2014
"OSR",29,4,0,2014
"OSR",43,0,0,2014
"OSR",55,0,0,2014
"OSR",7,0,0,2014
"OSR",38,2,0,2014
"OSR",6,0,0,2014
"OSR",9,0,0,2014
"OSR",7,0,0,2014
"OSR",19,0,0,2014
"OSR",7,0,0,2014
"OSR",37,0,0,2014
"OSR",11,0,0,2014
"OSR",76,0,0,2014
"OSR",3,0,0,2014
"OSR",4,0,0,2014
"OSR",2,0,0,2014
"OSR",6,0,0,2014
"OSR",1,8,0,2014
"OSR",10,0,0,2014
"OSR",3,0,0,2014
"OSR",15,0,0,2014
"OSR",10,0,0,2014
"OSR",5,0,0,2014
"OSR",6,0,0,2014
"OSR",7,5,0,2014
"OSR",7,0,0,2014
"OSR",13,0,0,2014
"OSR",4,0,0,2014
"OSR",12,0,0,2014
"OSR",3,0,0,2014
"OSR",6,0,0,2014
"OSR",16,0,0,2014
"OSR",15,0,0,2014
"OSR",14,0,0,2014
"OSR",14,0,0,2014
"OSR",19,3,0,2014
"OSR",14,0,0,2014
"OSR",19,0,0,2014
"OSR",13,0,0,2014
"OSR",15,10,0,2014
"OSR",12,3,0,2014
"OSR",18,5,0,2014
"OSR",21,0,0,2014
"OSR",9,0,0,2014
"OSR",46,10,0,2014
"OSR",8,0,0,2014
"OSR",31,2,0,2014
"OSR",39,0,0,2014
"OSR",9,0,0,2014
"OSR",25,0,0,2014
"OSR",22,0,0,2014
"OSR",27,0,0,2014
"OSR",10,0,0,2014
"OSR",11,0,0,2014
"OSR",37,0,0,2014
"OSR",5,0,0,2014
"OSR",20,0,0,2014
"OSR",4,0,0,2014
"OSR",9,0,0,2014
"OSR",15,0,0,2014
"OSR",8,0,0,2014
"OSR",11,0,0,2014
"OSR",12,0,0,2014
"OSR",11,0,0,2014
"OSR",4,0,0,2014
"OSR",11,0,0,2014
"OSR",10,0,0,2014
"OSR",14,0,0,2014
"OSR",6,0,0,2014
"OSR",35,0,0,2014
"OSR",5,0,0,2014
"OSR",75,0,0,2014
"OSR",12,0,0,2014
"OSR",22,0,0,2014
"OSR",66,10,0,2014
"OSR",7,0,0,2014
"OSR",22,7,0,2014
"OSR",1,4,0,2014
"OSR",53,3,0,2014
"OSR",9,0,0,2014
"OSR",8,0,0,2014
"OSR",12,0,0,2014
"OSR",24,0,0,2014
"OSR",10,0,0,2014
"OSR",16,0,0,2014
"OSR",18,2,0,2014
"OSR",14,0,0,2014
"OSR",11,0,0,2014
"OSR",7,0,0,2014
"OSR",98,1,0,2014
"OSR",8,0,0,2014
"OSR",33,0,0,2014
"OSR",5,0,0,2014
"OSR",17,0,0,2014
"OSR",45,0,0,2014
"OSR",15,0,0,2014
"OSR",28,0,0,2014
"OSR",38,2,0,2014
"OSR",36,1,0,2014
"OSR",15,0,0,2014
"OSR",5,0,0,2014
"S22",24,0,0,2014
"S22",38,0,0,2014
"S22",5,0,0,2014
"S22",11,0,0,2014
"S22",14,0,0,2014
"S22",6,0,0,2014
"S22",4,0,0,2014
"S22",22,0,0,2014
"S22",10,0,0,2014
"S22",11,0,0,2014
