"site","transect","position","year","seedlingNumber","fruitplNumber"
"EC","I",6,2007,30,14
"EC","I",6,2008,14,7
"EC","I",6,2009,54,4
"EC","I",6,2010,4,1
"EC","I",6,2011,13,5
"EC","I",6,2012,4,0
"EC","I",6,2013,0,0
"EC","I",6,2014,0,0
"EC","I",6,2015,5,0
"EC","I",6,2016,1,0
"EC","I",6,2017,0,0
"EC","I",6,2018,0,0
"EC","I",6,2019,0,2
"EC","I",6,2020,161,42
"EC","I",6,2021,52,0
"EC","I",7,2006,NA,2
"EC","I",7,2007,11,6
"EC","I",7,2008,1,14
"EC","I",7,2009,112,11
"EC","I",7,2010,136,26
"EC","I",7,2011,21,1
"EC","I",7,2012,3,0
"EC","I",7,2013,4,0
"EC","I",7,2014,0,0
"EC","I",7,2015,0,0
"EC","I",7,2016,0,0
"EC","I",7,2017,1,0
"EC","I",7,2018,0,0
"EC","I",7,2019,0,1
"EC","I",7,2020,79,16
"EC","I",7,2021,10,0
"EC","II",1,2006,18,1
"EC","II",1,2007,11,0
"EC","II",1,2008,0,4
"EC","II",1,2009,16,7
"EC","II",1,2010,42,23
"EC","II",1,2011,124,5
"EC","II",1,2012,1,0
"EC","II",1,2013,3,0
"EC","II",1,2014,0,0
"EC","II",1,2015,0,0
"EC","II",1,2016,0,0
"EC","II",1,2017,0,0
"EC","II",1,2018,0,0
"EC","II",1,2019,0,0
"EC","II",1,2020,1,0
"EC","II",1,2021,0,0
"EC","II",2,2006,22,2
"EC","II",2,2007,3,2
"EC","II",2,2008,5,2
"EC","II",2,2009,2,1
"EC","II",2,2010,24,4
"EC","II",2,2011,43,7
"EC","II",2,2012,3,0
"EC","II",2,2013,4,0
"EC","II",2,2014,0,0
"EC","II",2,2015,0,0
"EC","II",2,2016,0,0
"EC","II",2,2017,0,0
"EC","II",2,2018,0,0
"EC","II",2,2019,0,0
"EC","II",2,2020,1,0
"EC","II",2,2021,0,0
"EC","II",3,2006,63,14
"EC","II",3,2007,9,3
"EC","II",3,2008,0,7
"EC","II",3,2009,27,3
"EC","II",3,2010,3,5
"EC","II",3,2011,11,5
"EC","II",3,2012,5,0
"EC","II",3,2013,2,0
"EC","II",3,2014,0,0
"EC","II",3,2015,0,0
"EC","II",3,2016,0,0
"EC","II",3,2017,0,0
"EC","II",3,2018,0,0
"EC","II",3,2019,0,0
"EC","II",3,2020,1,0
"EC","II",3,2021,0,0
"EC","II",4,2006,64,8
"EC","II",4,2007,24,5
"EC","II",4,2008,1,2
"EC","II",4,2009,28,3
"EC","II",4,2010,5,1
"EC","II",4,2011,8,2
"EC","II",4,2012,7,0
"EC","II",4,2013,1,3
"EC","II",4,2014,0,0
"EC","II",4,2015,0,0
"EC","II",4,2016,0,0
"EC","II",4,2017,0,0
"EC","II",4,2018,0,0
"EC","II",4,2019,0,0
"EC","II",4,2020,0,0
"EC","II",4,2021,0,0
"EC","II",5,2006,38,11
"EC","II",5,2007,7,2
"EC","II",5,2008,0,4
"EC","II",5,2009,87,6
"EC","II",5,2010,11,4
"EC","II",5,2011,17,1
"EC","II",5,2012,13,0
"EC","II",5,2013,0,2
"EC","II",5,2014,1,0
"EC","II",5,2015,0,0
"EC","II",5,2016,0,0
"EC","II",5,2017,0,0
"EC","II",5,2018,0,0
"EC","II",5,2019,0,0
"EC","II",5,2020,1,1
"EC","II",5,2021,0,0
"EC","II",6,2006,NA,2
"EC","II",6,2007,8,4
"EC","II",6,2008,4,0
"EC","II",6,2009,23,4
"EC","II",6,2010,3,4
"EC","II",6,2011,20,2
"EC","II",6,2012,15,0
"EC","II",6,2013,1,0
"EC","II",6,2014,0,0
"EC","II",6,2015,1,0
"EC","II",6,2016,2,0
"EC","II",6,2017,2,0
"EC","II",6,2018,0,0
"EC","II",6,2019,2,2
"EC","II",6,2020,19,6
"EC","II",6,2021,22,0
"EC","II",7,2006,NA,1
"EC","II",7,2007,8,5
"EC","II",7,2008,5,3
"EC","II",7,2009,46,5
"EC","II",7,2010,28,15
"EC","II",7,2011,41,9
"EC","II",7,2012,26,0
"EC","II",7,2013,0,0
"EC","II",7,2014,0,0
"EC","II",7,2015,1,0
"EC","II",7,2016,0,0
"EC","II",7,2017,0,0
"EC","II",7,2018,0,0
"EC","II",7,2019,0,0
"EC","II",7,2020,7,0
"EC","II",7,2021,5,0
"EC","II",8,2006,NA,6
"EC","II",8,2007,7,2
"EC","II",8,2008,10,7
"EC","II",8,2009,235,4
"EC","II",8,2010,126,25
"EC","II",8,2011,41,11
"EC","II",8,2012,35,0
"EC","II",8,2013,0,0
"EC","II",8,2014,0,0
"EC","II",8,2015,2,0
"EC","II",8,2016,0,0
"EC","II",8,2017,0,0
"EC","II",8,2018,0,0
"EC","II",8,2019,0,0
"EC","II",8,2020,3,0
"EC","II",8,2021,0,0
"EC","III",1,2006,34,0
"EC","III",1,2007,0,0
"EC","III",1,2008,0,3
"EC","III",1,2009,80,0
"EC","III",1,2010,9,10
"EC","III",1,2011,94,15
"EC","III",1,2012,120,0
"EC","III",1,2013,8,1
"EC","III",1,2014,0,0
"EC","III",1,2015,0,0
"EC","III",1,2016,0,0
"EC","III",1,2017,0,0
"EC","III",1,2018,0,0
"EC","III",1,2019,0,0
"EC","III",1,2020,0,0
"EC","III",1,2021,0,0
"EC","III",2,2006,19,0
"EC","III",2,2007,5,2
"EC","III",2,2008,1,1
"EC","III",2,2009,7,0
"EC","III",2,2010,2,0
"EC","III",2,2011,6,0
"EC","III",2,2012,3,0
"EC","III",2,2013,1,0
"EC","III",2,2014,0,0
"EC","III",2,2015,0,0
"EC","III",2,2016,0,0
"EC","III",2,2017,0,0
"EC","III",2,2018,0,0
"EC","III",2,2019,0,0
"EC","III",2,2020,0,0
"EC","III",2,2021,0,0
"EC","III",3,2006,41,10
"EC","III",3,2007,9,5
"EC","III",3,2008,45,21
"EC","III",3,2009,528,49
"EC","III",3,2010,251,25
"EC","III",3,2011,89,6
"EC","III",3,2012,17,0
"EC","III",3,2013,10,0
"EC","III",3,2014,0,0
"EC","III",3,2015,0,0
"EC","III",3,2016,0,0
"EC","III",3,2017,0,0
"EC","III",3,2018,0,0
"EC","III",3,2019,0,0
"EC","III",3,2020,0,0
"EC","III",3,2021,0,0
"EC","III",4,2006,6,0
"EC","III",4,2007,3,2
"EC","III",4,2008,4,4
"EC","III",4,2009,46,14
"EC","III",4,2010,105,18
"EC","III",4,2011,101,20
"EC","III",4,2012,101,7
"EC","III",4,2013,4,0
"EC","III",4,2014,0,0
"EC","III",4,2015,0,0
"EC","III",4,2016,0,0
"EC","III",4,2017,0,0
"EC","III",4,2018,0,0
"EC","III",4,2019,0,0
"EC","III",4,2020,0,0
"EC","III",4,2021,0,0
"EC","III",5,2006,8,1
"EC","III",5,2007,0,0
"EC","III",5,2008,1,0
"EC","III",5,2009,5,1
"EC","III",5,2010,12,13
"EC","III",5,2011,64,34
"EC","III",5,2012,66,1
"EC","III",5,2013,8,0
"EC","III",5,2014,0,0
"EC","III",5,2015,0,0
"EC","III",5,2016,0,0
"EC","III",5,2017,0,0
"EC","III",5,2018,0,0
"EC","III",5,2019,0,0
"EC","III",5,2020,0,0
"EC","III",5,2021,0,0
"EC","III",6,2006,NA,2
"EC","III",6,2007,14,5
"EC","III",6,2008,22,7
"EC","III",6,2009,60,13
"EC","III",6,2010,41,14
"EC","III",6,2011,111,12
"EC","III",6,2012,103,4
"EC","III",6,2013,5,0
"EC","III",6,2014,0,0
"EC","III",6,2015,0,0
"EC","III",6,2016,0,0
"EC","III",6,2017,0,0
"EC","III",6,2018,0,0
"EC","III",6,2019,0,0
"EC","III",6,2020,0,0
"EC","III",6,2021,0,0
"EC","III",7,2006,NA,1
"EC","III",7,2007,4,4
"EC","III",7,2008,4,3
"EC","III",7,2009,16,1
"EC","III",7,2010,26,56
"EC","III",7,2011,92,54
"EC","III",7,2012,45,1
"EC","III",7,2013,3,0
"EC","III",7,2014,0,0
"EC","III",7,2015,0,0
"EC","III",7,2016,0,0
"EC","III",7,2017,0,0
"EC","III",7,2018,0,0
"EC","III",7,2019,0,0
"EC","III",7,2020,0,0
"EC","III",7,2021,0,0
"EC","IV",1,2006,15,2
"EC","IV",1,2007,0,5
"EC","IV",1,2008,6,3
"EC","IV",1,2009,26,16
"EC","IV",1,2010,111,26
"EC","IV",1,2011,88,32
"EC","IV",1,2012,95,9
"EC","IV",1,2013,6,0
"EC","IV",1,2014,0,0
"EC","IV",1,2015,0,0
"EC","IV",1,2016,0,0
"EC","IV",1,2017,0,0
"EC","IV",1,2018,0,0
"EC","IV",1,2019,0,0
"EC","IV",1,2020,1,1
"EC","IV",1,2021,4,0
"EC","IV",2,2006,31,7
"EC","IV",2,2007,0,4
"EC","IV",2,2008,0,8
"EC","IV",2,2009,42,18
"EC","IV",2,2010,82,48
"EC","IV",2,2011,61,29
"EC","IV",2,2012,38,0
"EC","IV",2,2013,5,0
"EC","IV",2,2014,0,0
"EC","IV",2,2015,7,1
"EC","IV",2,2016,13,0
"EC","IV",2,2017,1,0
"EC","IV",2,2018,0,0
"EC","IV",2,2019,0,0
"EC","IV",2,2020,9,6
"EC","IV",2,2021,48,0
"EC","IV",3,2006,61,3
"EC","IV",3,2007,0,4
"EC","IV",3,2008,7,7
"EC","IV",3,2009,46,11
"EC","IV",3,2010,94,46
"EC","IV",3,2011,79,31
"EC","IV",3,2012,104,0
"EC","IV",3,2013,4,0
"EC","IV",3,2014,0,1
"EC","IV",3,2015,63,11
"EC","IV",3,2016,27,0
"EC","IV",3,2017,43,1
"EC","IV",3,2018,0,0
"EC","IV",3,2019,13,15
"EC","IV",3,2020,156,58
"EC","IV",3,2021,89,0
"EC","IV",4,2006,56,11
"EC","IV",4,2007,3,4
"EC","IV",4,2008,10,0
"EC","IV",4,2009,31,10
"EC","IV",4,2010,104,8
"EC","IV",4,2011,24,4
"EC","IV",4,2012,10,0
"EC","IV",4,2013,4,0
"EC","IV",4,2014,0,0
"EC","IV",4,2015,3,0
"EC","IV",4,2016,0,0
"EC","IV",4,2017,2,0
"EC","IV",4,2018,0,0
"EC","IV",4,2019,0,16
"EC","IV",4,2020,127,23
"EC","IV",4,2021,80,6
"EC","IV",5,2006,70,3
"EC","IV",5,2007,1,3
"EC","IV",5,2008,14,4
"EC","IV",5,2009,49,18
"EC","IV",5,2010,71,17
"EC","IV",5,2011,75,5
"EC","IV",5,2012,6,0
"EC","IV",5,2013,0,0
"EC","IV",5,2014,0,0
"EC","IV",5,2015,0,0
"EC","IV",5,2016,0,0
"EC","IV",5,2017,0,0
"EC","IV",5,2018,0,0
"EC","IV",5,2019,0,0
"EC","IV",5,2020,0,0
"EC","IV",5,2021,0,0
"EC","IV",6,2006,NA,7
"EC","IV",6,2007,7,8
"EC","IV",6,2008,12,7
"EC","IV",6,2009,38,9
"EC","IV",6,2010,35,10
"EC","IV",6,2011,94,26
"EC","IV",6,2012,7,0
"EC","IV",6,2013,1,2
"EC","IV",6,2014,0,0
"EC","IV",6,2015,0,0
"EC","IV",6,2016,0,0
"EC","IV",6,2017,0,0
"EC","IV",6,2018,0,0
"EC","IV",6,2019,0,0
"EC","IV",6,2020,0,0
"EC","IV",6,2021,0,0
"EC","IV",7,2006,NA,7
"EC","IV",7,2007,0,6
"EC","IV",7,2008,18,8
"EC","IV",7,2009,95,27
"EC","IV",7,2010,118,76
"EC","IV",7,2011,151,18
"EC","IV",7,2012,17,0
"EC","IV",7,2013,4,0
"EC","IV",7,2014,0,0
"EC","IV",7,2015,0,0
"EC","IV",7,2016,0,0
"EC","IV",7,2017,0,0
"EC","IV",7,2018,0,0
"EC","IV",7,2019,0,0
"EC","IV",7,2020,0,0
"EC","IV",7,2021,1,0
"EC","IV",8,2006,NA,12
"EC","IV",8,2007,0,1
"EC","IV",8,2008,2,12
"EC","IV",8,2009,143,15
"EC","IV",8,2010,96,58
"EC","IV",8,2011,188,68
"EC","IV",8,2012,109,3
"EC","IV",8,2013,0,0
"EC","IV",8,2014,0,0
"EC","IV",8,2015,0,0
"EC","IV",8,2016,0,0
"EC","IV",8,2017,0,0
"EC","IV",8,2018,0,0
"EC","IV",8,2019,0,0
"EC","IV",8,2020,1,1
"EC","IV",8,2021,0,0
"FR","I",1,2006,5,0
"FR","I",1,2007,3,3
"FR","I",1,2008,0,0
"FR","I",1,2009,0,0
"FR","I",1,2010,3,1
"FR","I",1,2011,15,6
"FR","I",1,2012,2,0
"FR","I",1,2013,0,0
"FR","I",1,2014,0,0
"FR","I",1,2015,0,0
"FR","I",1,2016,0,0
"FR","I",1,2017,0,0
"FR","I",1,2018,0,0
"FR","I",1,2019,2,2
"FR","I",1,2020,28,4
"FR","I",1,2021,0,0
"FR","I",2,2006,16,1
"FR","I",2,2007,2,1
"FR","I",2,2008,6,0
"FR","I",2,2009,0,0
"FR","I",2,2010,1,0
"FR","I",2,2011,8,4
"FR","I",2,2012,0,0
"FR","I",2,2013,4,0
"FR","I",2,2014,0,0
"FR","I",2,2015,0,0
"FR","I",2,2016,0,0
"FR","I",2,2017,2,0
"FR","I",2,2018,0,0
"FR","I",2,2019,40,6
"FR","I",2,2020,59,1
"FR","I",2,2021,0,0
"FR","I",3,2006,30,2
"FR","I",3,2007,7,0
"FR","I",3,2008,2,1
"FR","I",3,2009,4,0
"FR","I",3,2010,8,5
"FR","I",3,2011,20,8
"FR","I",3,2012,3,0
"FR","I",3,2013,7,0
"FR","I",3,2014,1,0
"FR","I",3,2015,4,0
"FR","I",3,2016,0,0
"FR","I",3,2017,1,0
"FR","I",3,2018,2,1
"FR","I",3,2019,52,11
"FR","I",3,2020,57,1
"FR","I",3,2021,4,0
"FR","I",4,2006,149,6
"FR","I",4,2007,7,0
"FR","I",4,2008,1,0
"FR","I",4,2009,9,3
"FR","I",4,2010,15,5
"FR","I",4,2011,26,9
"FR","I",4,2012,2,0
"FR","I",4,2013,5,0
"FR","I",4,2014,0,0
"FR","I",4,2015,2,0
"FR","I",4,2016,0,0
"FR","I",4,2017,3,0
"FR","I",4,2018,1,0
"FR","I",4,2019,13,7
"FR","I",4,2020,181,28
"FR","I",4,2021,6,2
"FR","I",5,2006,73,6
"FR","I",5,2007,7,0
"FR","I",5,2008,7,1
"FR","I",5,2009,5,2
"FR","I",5,2010,21,4
"FR","I",5,2011,37,4
"FR","I",5,2012,5,0
"FR","I",5,2013,0,0
"FR","I",5,2014,2,0
"FR","I",5,2015,20,0
"FR","I",5,2016,0,1
"FR","I",5,2017,6,3
"FR","I",5,2018,0,0
"FR","I",5,2019,5,2
"FR","I",5,2020,44,0
"FR","I",5,2021,5,0
"FR","I",6,2006,NA,3
"FR","I",6,2007,4,2
"FR","I",6,2008,5,0
"FR","I",6,2009,3,1
"FR","I",6,2010,11,3
"FR","I",6,2011,29,5
"FR","I",6,2012,5,0
"FR","I",6,2013,3,0
"FR","I",6,2014,0,0
"FR","I",6,2015,12,0
"FR","I",6,2016,0,0
"FR","I",6,2017,1,0
"FR","I",6,2018,0,0
"FR","I",6,2019,35,2
"FR","I",6,2020,46,3
"FR","I",6,2021,9,0
"FR","I",7,2006,NA,1
"FR","I",7,2007,2,2
"FR","I",7,2008,1,0
"FR","I",7,2009,23,6
"FR","I",7,2010,41,21
"FR","I",7,2011,8,0
"FR","I",7,2012,0,0
"FR","I",7,2013,3,0
"FR","I",7,2014,1,0
"FR","I",7,2015,0,0
"FR","I",7,2016,0,0
"FR","I",7,2017,0,0
"FR","I",7,2018,0,0
"FR","I",7,2019,0,0
"FR","I",7,2020,3,1
"FR","I",7,2021,6,0
"FR","II",1,2006,3,1
"FR","II",1,2007,7,2
"FR","II",1,2008,6,0
"FR","II",1,2009,6,3
"FR","II",1,2010,16,9
"FR","II",1,2011,3,1
"FR","II",1,2012,3,0
"FR","II",1,2013,1,0
"FR","II",1,2014,0,0
"FR","II",1,2015,1,0
"FR","II",1,2016,0,0
"FR","II",1,2017,0,0
"FR","II",1,2018,0,0
"FR","II",1,2019,1,1
"FR","II",1,2020,23,2
"FR","II",1,2021,2,0
"FR","II",2,2006,3,0
"FR","II",2,2007,2,2
"FR","II",2,2008,2,3
"FR","II",2,2009,22,7
"FR","II",2,2010,30,8
"FR","II",2,2011,9,2
"FR","II",2,2012,1,0
"FR","II",2,2013,1,0
"FR","II",2,2014,0,0
"FR","II",2,2015,0,0
"FR","II",2,2016,0,0
"FR","II",2,2017,0,0
"FR","II",2,2018,0,0
"FR","II",2,2019,0,0
"FR","II",2,2020,30,4
"FR","II",2,2021,0,0
"FR","II",3,2006,14,0
"FR","II",3,2007,6,3
"FR","II",3,2008,0,3
"FR","II",3,2009,11,3
"FR","II",3,2010,12,11
"FR","II",3,2011,34,5
"FR","II",3,2012,8,0
"FR","II",3,2013,2,0
"FR","II",3,2014,0,0
"FR","II",3,2015,1,0
"FR","II",3,2016,0,0
"FR","II",3,2017,1,0
"FR","II",3,2018,0,0
"FR","II",3,2019,5,1
"FR","II",3,2020,41,1
"FR","II",3,2021,2,0
"FR","II",4,2006,45,1
"FR","II",4,2007,6,2
"FR","II",4,2008,4,0
"FR","II",4,2009,0,0
"FR","II",4,2010,14,5
"FR","II",4,2011,20,3
"FR","II",4,2012,2,0
"FR","II",4,2013,4,0
"FR","II",4,2014,0,0
"FR","II",4,2015,0,0
"FR","II",4,2016,0,0
"FR","II",4,2017,15,2
"FR","II",4,2018,0,0
"FR","II",4,2019,3,2
"FR","II",4,2020,18,1
"FR","II",4,2021,1,0
"FR","II",5,2006,79,6
"FR","II",5,2007,15,11
"FR","II",5,2008,41,1
"FR","II",5,2009,15,2
"FR","II",5,2010,17,18
"FR","II",5,2011,22,0
"FR","II",5,2012,2,0
"FR","II",5,2013,5,0
"FR","II",5,2014,0,1
"FR","II",5,2015,2,0
"FR","II",5,2016,0,0
"FR","II",5,2017,4,0
"FR","II",5,2018,4,0
"FR","II",5,2019,8,2
"FR","II",5,2020,2,0
"FR","II",5,2021,4,0
"FR","II",6,2006,NA,6
"FR","II",6,2007,15,9
"FR","II",6,2008,21,0
"FR","II",6,2009,14,9
"FR","II",6,2010,58,19
"FR","II",6,2011,8,1
"FR","II",6,2012,0,0
"FR","II",6,2013,5,0
"FR","II",6,2014,0,0
"FR","II",6,2015,0,0
"FR","II",6,2016,0,0
"FR","II",6,2017,0,0
"FR","II",6,2018,0,0
"FR","II",6,2019,1,0
"FR","II",6,2020,24,1
"FR","II",6,2021,10,0
"FR","II",7,2006,NA,9
"FR","II",7,2007,20,0
"FR","II",7,2008,16,0
"FR","II",7,2009,9,2
"FR","II",7,2010,124,20
"FR","II",7,2011,14,0
"FR","II",7,2012,1,0
"FR","II",7,2013,0,0
"FR","II",7,2014,0,0
"FR","II",7,2015,0,0
"FR","II",7,2016,0,0
"FR","II",7,2017,0,0
"FR","II",7,2018,0,0
"FR","II",7,2019,0,1
"FR","II",7,2020,34,2
"FR","II",7,2021,2,0
"FR","II",8,2006,NA,0
"FR","II",8,2007,0,0
"FR","II",8,2008,2,2
"FR","II",8,2009,1,0
"FR","II",8,2010,4,2
"FR","II",8,2011,6,6
"FR","II",8,2012,0,0
"FR","II",8,2013,0,0
"FR","II",8,2014,0,0
"FR","II",8,2015,0,0
"FR","II",8,2016,0,0
"FR","II",8,2017,0,0
"FR","II",8,2018,0,0
"FR","II",8,2019,1,0
"FR","II",8,2020,1,0
"FR","II",8,2021,0,0
"FR","III",1,2006,562,8
"FR","III",1,2007,23,5
"FR","III",1,2008,27,0
"FR","III",1,2009,10,1
"FR","III",1,2010,96,22
"FR","III",1,2011,36,14
"FR","III",1,2012,14,2
"FR","III",1,2013,17,0
"FR","III",1,2014,0,0
"FR","III",1,2015,2,0
"FR","III",1,2016,1,0
"FR","III",1,2017,11,3
"FR","III",1,2018,0,0
"FR","III",1,2019,15,2
"FR","III",1,2020,55,4
"FR","III",1,2021,8,0
"FR","III",2,2006,136,10
"FR","III",2,2007,13,5
"FR","III",2,2008,28,0
"FR","III",2,2009,9,4
"FR","III",2,2010,78,17
"FR","III",2,2011,22,1
"FR","III",2,2012,4,0
"FR","III",2,2013,3,0
"FR","III",2,2014,0,0
"FR","III",2,2015,6,0
"FR","III",2,2016,0,0
"FR","III",2,2017,26,4
"FR","III",2,2018,1,0
"FR","III",2,2019,86,13
"FR","III",2,2020,163,10
"FR","III",2,2021,16,2
"FR","III",3,2006,189,16
"FR","III",3,2007,48,11
"FR","III",3,2008,55,1
"FR","III",3,2009,36,12
"FR","III",3,2010,182,9
"FR","III",3,2011,43,3
"FR","III",3,2012,8,0
"FR","III",3,2013,7,0
"FR","III",3,2014,0,0
"FR","III",3,2015,4,0
"FR","III",3,2016,0,0
"FR","III",3,2017,4,0
"FR","III",3,2018,2,0
"FR","III",3,2019,60,1
"FR","III",3,2020,85,3
"FR","III",3,2021,6,1
"FR","III",4,2006,14,5
"FR","III",4,2007,0,0
"FR","III",4,2008,0,0
"FR","III",4,2009,1,0
"FR","III",4,2010,36,9
"FR","III",4,2011,45,0
"FR","III",4,2012,2,0
"FR","III",4,2013,3,0
"FR","III",4,2014,0,0
"FR","III",4,2015,0,0
"FR","III",4,2016,0,0
"FR","III",4,2017,0,0
"FR","III",4,2018,0,0
"FR","III",4,2019,15,10
"FR","III",4,2020,27,1
"FR","III",4,2021,37,0
"FR","III",5,2006,26,0
"FR","III",5,2007,3,2
"FR","III",5,2008,3,0
"FR","III",5,2009,5,2
"FR","III",5,2010,45,20
"FR","III",5,2011,64,6
"FR","III",5,2012,1,0
"FR","III",5,2013,1,0
"FR","III",5,2014,0,0
"FR","III",5,2015,1,0
"FR","III",5,2016,0,0
"FR","III",5,2017,2,0
"FR","III",5,2018,0,0
"FR","III",5,2019,0,1
"FR","III",5,2020,47,1
"FR","III",5,2021,4,0
"FR","III",6,2006,NA,2
"FR","III",6,2007,3,4
"FR","III",6,2008,6,1
"FR","III",6,2009,10,4
"FR","III",6,2010,72,21
"FR","III",6,2011,8,0
"FR","III",6,2012,0,0
"FR","III",6,2013,2,0
"FR","III",6,2014,0,0
"FR","III",6,2015,0,0
"FR","III",6,2016,0,0
"FR","III",6,2017,0,0
"FR","III",6,2018,0,0
"FR","III",6,2019,6,8
"FR","III",6,2020,178,3
"FR","III",6,2021,0,0
"FR","III",7,2006,NA,1
"FR","III",7,2007,6,3
"FR","III",7,2008,57,3
"FR","III",7,2009,78,30
"FR","III",7,2010,416,10
"FR","III",7,2011,105,1
"FR","III",7,2012,0,0
"FR","III",7,2013,4,0
"FR","III",7,2014,0,0
"FR","III",7,2015,0,0
"FR","III",7,2016,0,0
"FR","III",7,2017,0,0
"FR","III",7,2018,0,0
"FR","III",7,2019,3,0
"FR","III",7,2020,8,2
"FR","III",7,2021,6,1
"FR","IV",1,2006,44,2
"FR","IV",1,2007,11,0
"FR","IV",1,2008,2,0
"FR","IV",1,2009,2,0
"FR","IV",1,2010,53,2
"FR","IV",1,2011,5,0
"FR","IV",1,2012,1,0
"FR","IV",1,2013,4,0
"FR","IV",1,2014,0,0
"FR","IV",1,2015,0,0
"FR","IV",1,2016,0,0
"FR","IV",1,2017,50,0
"FR","IV",1,2018,0,0
"FR","IV",1,2019,3,0
"FR","IV",1,2020,40,0
"FR","IV",1,2021,5,0
"FR","IV",2,2006,353,6
"FR","IV",2,2007,23,1
"FR","IV",2,2008,5,0
"FR","IV",2,2009,7,2
"FR","IV",2,2010,39,14
"FR","IV",2,2011,71,1
"FR","IV",2,2012,2,0
"FR","IV",2,2013,5,0
"FR","IV",2,2014,0,0
"FR","IV",2,2015,0,0
"FR","IV",2,2016,0,0
"FR","IV",2,2017,0,0
"FR","IV",2,2018,0,0
"FR","IV",2,2019,8,0
"FR","IV",2,2020,49,1
"FR","IV",2,2021,7,0
"FR","IV",3,2006,73,3
"FR","IV",3,2007,4,4
"FR","IV",3,2008,5,1
"FR","IV",3,2009,18,11
"FR","IV",3,2010,78,14
"FR","IV",3,2011,53,5
"FR","IV",3,2012,2,0
"FR","IV",3,2013,7,0
"FR","IV",3,2014,0,0
"FR","IV",3,2015,3,1
"FR","IV",3,2016,0,0
"FR","IV",3,2017,0,0
"FR","IV",3,2018,2,0
"FR","IV",3,2019,15,5
"FR","IV",3,2020,65,1
"FR","IV",3,2021,10,0
"FR","IV",4,2006,35,2
"FR","IV",4,2007,1,1
"FR","IV",4,2008,0,0
"FR","IV",4,2009,1,0
"FR","IV",4,2010,4,2
"FR","IV",4,2011,47,9
"FR","IV",4,2012,4,0
"FR","IV",4,2013,0,0
"FR","IV",4,2014,1,0
"FR","IV",4,2015,0,0
"FR","IV",4,2016,0,0
"FR","IV",4,2017,0,0
"FR","IV",4,2018,0,0
"FR","IV",4,2019,12,1
"FR","IV",4,2020,19,0
"FR","IV",4,2021,0,0
"FR","IV",5,2006,20,10
"FR","IV",5,2007,10,10
"FR","IV",5,2008,65,0
"FR","IV",5,2009,24,6
"FR","IV",5,2010,65,20
"FR","IV",5,2011,21,1
"FR","IV",5,2012,1,0
"FR","IV",5,2013,10,0
"FR","IV",5,2014,0,0
"FR","IV",5,2015,1,0
"FR","IV",5,2016,0,0
"FR","IV",5,2017,31,2
"FR","IV",5,2018,0,0
"FR","IV",5,2019,17,5
"FR","IV",5,2020,77,3
"FR","IV",5,2021,4,1
"FR","IV",6,2006,NA,13
"FR","IV",6,2007,80,10
"FR","IV",6,2008,10,2
"FR","IV",6,2009,16,4
"FR","IV",6,2010,51,17
"FR","IV",6,2011,17,2
"FR","IV",6,2012,2,1
"FR","IV",6,2013,13,0
"FR","IV",6,2014,0,0
"FR","IV",6,2015,2,0
"FR","IV",6,2016,0,0
"FR","IV",6,2017,66,5
"FR","IV",6,2018,9,7
"FR","IV",6,2019,60,2
"FR","IV",6,2020,92,2
"FR","IV",6,2021,12,1
"FR","IV",7,2006,NA,14
"FR","IV",7,2007,35,8
"FR","IV",7,2008,41,2
"FR","IV",7,2009,9,4
"FR","IV",7,2010,59,19
"FR","IV",7,2011,38,1
"FR","IV",7,2012,3,0
"FR","IV",7,2013,14,0
"FR","IV",7,2014,1,2
"FR","IV",7,2015,29,0
"FR","IV",7,2016,3,0
"FR","IV",7,2017,32,12
"FR","IV",7,2018,7,5
"FR","IV",7,2019,48,5
"FR","IV",7,2020,132,13
"FR","IV",7,2021,33,3
"FR","IV",8,2006,NA,2
"FR","IV",8,2007,11,1
"FR","IV",8,2008,2,0
"FR","IV",8,2009,0,2
"FR","IV",8,2010,38,11
"FR","IV",8,2011,8,0
"FR","IV",8,2012,3,0
"FR","IV",8,2013,11,0
"FR","IV",8,2014,0,1
"FR","IV",8,2015,0,0
"FR","IV",8,2016,0,0
"FR","IV",8,2017,21,11
"FR","IV",8,2018,0,0
"FR","IV",8,2019,48,15
"FR","IV",8,2020,34,4
"FR","IV",8,2021,2,0
"GCN","I",1,2006,6,6
"GCN","I",1,2007,2,0
"GCN","I",1,2008,1,0
"GCN","I",1,2009,1,1
"GCN","I",1,2010,3,3
"GCN","I",1,2011,24,11
"GCN","I",1,2012,0,0
"GCN","I",1,2013,2,0
"GCN","I",1,2014,0,0
"GCN","I",1,2015,0,0
"GCN","I",1,2016,0,0
"GCN","I",1,2017,0,0
"GCN","I",1,2018,0,0
"GCN","I",1,2019,4,0
"GCN","I",1,2020,108,25
"GCN","I",1,2021,56,1
"GCN","I",2,2006,3,1
"GCN","I",2,2007,0,0
"GCN","I",2,2008,0,2
"GCN","I",2,2009,3,1
"GCN","I",2,2010,4,6
"GCN","I",2,2011,14,6
"GCN","I",2,2012,4,0
"GCN","I",2,2013,2,0
"GCN","I",2,2014,0,1
"GCN","I",2,2015,0,0
"GCN","I",2,2016,0,0
"GCN","I",2,2017,0,0
"GCN","I",2,2018,0,0
"GCN","I",2,2019,0,0
"GCN","I",2,2020,12,4
"GCN","I",2,2021,16,0
